facetID,X,Y,Z,x1,y1,z1,x2,y2,z2,x3,y3,z3
5981,0,0.382683,-0.923879,50.85,-7.53907,22.23,50.6,-8.96355,21.6399,50.6,-7.53907,22.23
5982,0,0.382683,-0.92388,51.35,-10.388,21.0499,51.6,-8.96355,21.6399,51.6,-10.388,21.0499
5983,0,0.382683,-0.92388,51.6,-8.96355,21.6399,51.35,-10.388,21.0499,51.1,-8.96355,21.6399
5984,0,0.608761,-0.793354,50.6,-14.2589,18.5826,50.85,-13.0357,19.5212,51.1,-14.2589,18.5826
5985,0,0.608761,-0.793353,50.85,-13.0357,19.5212,50.6,-14.2589,18.5826,50.6,-13.0357,19.5212
5986,0,0.608761,-0.793353,51.35,-15.4822,17.644,51.6,-14.2589,18.5826,51.6,-15.4822,17.644
5987,0,0.608761,-0.793354,51.6,-14.2589,18.5826,51.35,-15.4822,17.644,51.1,-14.2589,18.5826
5988,0,0.793354,-0.608761,50.6,-18.5826,14.2589,50.85,-17.644,15.4822,51.1,-18.5826,14.2589
5989,0,0.793353,-0.608761,50.85,-17.644,15.4822,50.6,-18.5826,14.2589,50.6,-17.644,15.4822
5990,0,0.793353,-0.608761,51.35,-19.5212,13.0357,51.6,-18.5826,14.2589,51.6,-19.5212,13.0357
5991,0,0.793354,-0.608761,51.6,-18.5826,14.2589,51.35,-19.5212,13.0357,51.1,-18.5826,14.2589
5992,0,0.923879,-0.382683,50.6,-21.6399,8.96355,50.85,-21.0499,10.388,51.1,-21.6399,8.96355
5993,0,0.92388,-0.382683,50.85,-21.0499,10.388,50.6,-21.6399,8.96355,50.6,-21.0499,10.388
5994,0,0.923879,-0.382683,51.35,-22.23,7.53907,51.6,-21.6399,8.96355,51.6,-22.23,7.53907
5995,0,0.923879,-0.382684,51.6,-21.6399,8.96355,51.35,-22.23,7.53907,51.1,-21.6399,8.96355
5996,0,0.991445,-0.130526,50.6,-23.2225,3.0573,50.85,-23.0212,4.58595,51.1,-23.2225,3.0573
5997,0,0.991445,-0.130526,50.85,-23.0212,4.58595,50.6,-23.2225,3.0573,50.6,-23.0212,4.58595
5998,0,0.991445,-0.130526,51.35,-23.4237,1.52865,51.6,-23.2225,3.0573,51.6,-23.4237,1.52865
5999,0,0.991445,-0.130526,51.6,-23.2225,3.0573,51.35,-23.4237,1.52865,51.1,-23.2225,3.0573
6000,0,-0.991445,-0.130524,6.1541,15.9378,4.27051,3.32705,15.9378,4.27051,3.32705,16.0081,3.7367
6001,0,-0.991445,-0.130527,6.1541,16.0783,3.20289,3.32705,16.0783,3.20289,3.32705,16.1486,2.66907
6002,0,-0.991445,-0.130524,11.8082,15.9378,4.27051,8.98116,15.9378,4.27051,8.98116,16.0081,3.7367
6003,0,-0.991445,-0.130527,6.1541,16.2189,2.13526,3.32705,16.2189,2.13526,3.32705,16.2892,1.60144
6004,0,-0.991445,-0.130527,6.1541,16.3594,1.06763,3.32705,16.3594,1.06763,3.32705,16.4297,0.533814
6005,0,-0.991445,-0.130527,11.8082,16.2189,2.13526,8.98116,16.2189,2.13526,8.98116,16.2892,1.60144
6006,0,-0.991445,-0.130524,17.4623,15.9378,4.27051,14.6353,15.9378,4.27051,14.6353,16.0081,3.7367
6007,0,-0.991445,-0.130527,17.4623,16.0783,3.20289,14.6353,16.0783,3.20289,14.6353,16.1486,2.66907
6008,0,-0.991445,-0.130523,23.1164,15.9378,4.27051,20.2894,15.9378,4.27051,20.2894,16.0081,3.7367
6009,0,-0.991445,-0.130527,0.499993,16.5,0,3.32705,16.5,0,3.32705,16.4297,0.533814
6010,0,-0.991445,-0.130527,6.1541,16.5,0,8.98116,16.5,0,8.98116,16.4297,0.533814
6011,0,-0.991445,-0.130527,6.1541,16.3594,1.06763,8.98116,16.3594,1.06763,8.98116,16.2892,1.60144
6012,0,-0.991445,-0.130527,11.8082,16.5,0,14.6353,16.5,0,14.6353,16.4297,0.533814
6013,0,-0.991445,-0.130527,17.4623,16.5,0,20.2894,16.5,0,20.2894,16.4297,0.533814
6014,0,-0.991445,-0.130527,17.4623,16.3594,1.06763,20.2894,16.3594,1.06763,20.2894,16.2892,1.60144
6015,0,-0.991445,-0.130527,11.8082,16.2189,2.13526,14.6353,16.2189,2.13526,14.6353,16.1486,2.66907
6016,0,-0.991445,-0.130527,17.4623,16.2189,2.13526,20.2894,16.2189,2.13526,20.2894,16.1486,2.66907
6017,0,-0.991445,-0.130525,17.4623,16.0783,3.20289,20.2894,16.0783,3.20289,20.2894,16.0081,3.7367
6018,0,-0.923879,-0.382684,6.1541,14.2894,8.25,3.32705,14.2894,8.25,3.32705,14.4955,7.75256
6019,0,-0.92388,-0.382683,6.1541,14.7015,7.25513,3.32705,14.7015,7.25513,3.32705,14.9076,6.75769
6020,0,-0.923879,-0.382684,11.8082,14.2894,8.25,8.98116,14.2894,8.25,8.98116,14.4955,7.75256
6021,0,-0.923879,-0.382684,6.1541,15.1136,6.26026,3.32705,15.1136,6.26026,3.32705,15.3196,5.76282
6022,0,-0.92388,-0.382683,6.1541,15.5257,5.26539,3.32705,15.5257,5.26539,3.32705,15.7317,4.76795
6023,0,-0.923879,-0.382684,11.8082,15.1136,6.26026,8.98116,15.1136,6.26026,8.98116,15.3196,5.76282
6024,0,-0.923879,-0.382684,17.4623,14.2894,8.25,14.6353,14.2894,8.25,14.6353,14.4955,7.75256
6025,0,-0.92388,-0.382683,17.4623,14.7015,7.25513,14.6353,14.7015,7.25513,14.6353,14.9076,6.75769
6026,0,-0.923879,-0.382684,23.1164,14.2894,8.25,20.2894,14.2894,8.25,20.2894,14.4955,7.75256
6027,0,-0.923879,-0.382684,0.499993,15.9378,4.27051,3.32705,15.9378,4.27051,3.32705,15.7317,4.76795
6028,0,-0.923879,-0.382684,6.1541,15.9378,4.27051,8.98116,15.9378,4.27051,8.98116,15.7317,4.76795
6029,0,-0.92388,-0.382683,6.1541,15.5257,5.26539,8.98116,15.5257,5.26539,8.98116,15.3196,5.76282
6030,0,-0.923879,-0.382684,11.8082,15.9378,4.27051,14.6353,15.9378,4.27051,14.6353,15.7317,4.76795
6031,0,-0.923879,-0.382684,17.4623,15.9378,4.27051,20.2894,15.9378,4.27051,20.2894,15.7317,4.76795
6032,0,-0.92388,-0.382683,17.4623,15.5257,5.26539,20.2894,15.5257,5.26539,20.2894,15.3196,5.76282
6033,0,-0.923879,-0.382684,11.8082,15.1136,6.26026,14.6353,15.1136,6.26026,14.6353,14.9076,6.75769
6034,0,-0.923879,-0.382684,17.4623,15.1136,6.26026,20.2894,15.1136,6.26026,20.2894,14.9076,6.75769
6035,0,-0.92388,-0.382683,17.4623,14.7015,7.25513,20.2894,14.7015,7.25513,20.2894,14.4955,7.75256
6036,0,-0.793353,-0.608761,6.1541,11.6673,11.6673,3.32705,11.6673,11.6673,3.32705,11.995,11.2401
6037,0,-0.793353,-0.608761,6.1541,12.3228,10.8129,3.32705,12.3228,10.8129,3.32705,12.6506,10.3858
6038,0,-0.793353,-0.608761,11.8082,11.6673,11.6673,8.98116,11.6673,11.6673,8.98116,11.995,11.2401
6039,0,-0.793353,-0.608761,6.1541,12.9783,9.95863,3.32705,12.9783,9.95863,3.32705,13.3061,9.53147
6040,0,-0.793353,-0.608761,6.1541,13.6339,9.10432,3.32705,13.6339,9.10432,3.32705,13.9616,8.67716
6041,0,-0.793353,-0.608761,11.8082,12.9783,9.95863,8.98116,12.9783,9.95863,8.98116,13.3061,9.53147
6042,0,-0.793353,-0.608761,17.4623,11.6673,11.6673,14.6353,11.6673,11.6673,14.6353,11.995,11.2401
6043,0,-0.793353,-0.608761,17.4623,12.3228,10.8129,14.6353,12.3228,10.8129,14.6353,12.6506,10.3858
6044,0,-0.793353,-0.608761,23.1164,11.6673,11.6673,20.2894,11.6673,11.6673,20.2894,11.995,11.2401
6045,0,-0.793353,-0.608761,0.499993,14.2894,8.25,3.32705,14.2894,8.25,3.32705,13.9616,8.67716
6046,0,-0.793353,-0.608761,6.1541,14.2894,8.25,8.98116,14.2894,8.25,8.98116,13.9616,8.67716
6047,0,-0.793353,-0.608761,6.1541,13.6339,9.10432,8.98116,13.6339,9.10432,8.98116,13.3061,9.53147
6048,0,-0.793353,-0.608761,11.8082,14.2894,8.25,14.6353,14.2894,8.25,14.6353,13.9616,8.67716
6049,0,-0.793353,-0.608761,17.4623,14.2894,8.25,20.2894,14.2894,8.25,20.2894,13.9616,8.67716
6050,0,-0.793353,-0.608761,17.4623,13.6339,9.10432,20.2894,13.6339,9.10432,20.2894,13.3061,9.53147
6051,0,-0.793353,-0.608761,11.8082,12.9783,9.95863,14.6353,12.9783,9.95863,14.6353,12.6506,10.3858
6052,0,-0.793353,-0.608761,17.4623,12.9783,9.95863,20.2894,12.9783,9.95863,20.2894,12.6506,10.3858
6053,0,-0.793353,-0.608761,17.4623,12.3228,10.8129,20.2894,12.3228,10.8129,20.2894,11.995,11.2401
6054,0,-0.608761,-0.793353,6.1541,8.25,14.2894,3.32705,8.25,14.2894,3.32705,8.67716,13.9616
6055,0,-0.608761,-0.793353,6.1541,9.10432,13.6339,3.32705,9.10432,13.6339,3.32705,9.53147,13.3061
6056,0,-0.608761,-0.793353,11.8082,8.25,14.2894,8.98116,8.25,14.2894,8.98116,8.67716,13.9616
6057,0,-0.608761,-0.793353,6.1541,9.95863,12.9783,3.32705,9.95863,12.9783,3.32705,10.3858,12.6506
6058,0,-0.608761,-0.793353,6.1541,10.8129,12.3228,3.32705,10.8129,12.3228,3.32705,11.2401,11.995
6059,0,-0.608761,-0.793353,11.8082,9.95863,12.9783,8.98116,9.95863,12.9783,8.98116,10.3858,12.6506
6060,0,-0.608761,-0.793353,17.4623,8.25,14.2894,14.6353,8.25,14.2894,14.6353,8.67716,13.9616
6061,0,-0.608761,-0.793353,17.4623,9.10432,13.6339,14.6353,9.10432,13.6339,14.6353,9.53147,13.3061
6062,0,-0.608762,-0.793353,23.1164,8.25,14.2894,20.2894,8.25,14.2894,20.2894,8.67716,13.9616
6063,0,-0.608761,-0.793353,0.499993,11.6673,11.6673,3.32705,11.6673,11.6673,3.32705,11.2401,11.995
6064,0,-0.608761,-0.793353,6.1541,11.6673,11.6673,8.98116,11.6673,11.6673,8.98116,11.2401,11.995
6065,0,-0.608761,-0.793353,6.1541,10.8129,12.3228,8.98116,10.8129,12.3228,8.98116,10.3858,12.6506
6066,0,-0.608761,-0.793353,11.8082,11.6673,11.6673,14.6353,11.6673,11.6673,14.6353,11.2401,11.995
6067,0,-0.608761,-0.793353,17.4623,11.6673,11.6673,20.2894,11.6673,11.6673,20.2894,11.2401,11.995
6068,0,-0.608761,-0.793353,17.4623,10.8129,12.3228,20.2894,10.8129,12.3228,20.2894,10.3858,12.6506
6069,0,-0.608761,-0.793353,11.8082,9.95863,12.9783,14.6353,9.95863,12.9783,14.6353,9.53147,13.3061
6070,0,-0.608761,-0.793353,17.4623,9.95863,12.9783,20.2894,9.95863,12.9783,20.2894,9.53147,13.3061
6071,0,-0.608761,-0.793353,17.4623,9.10432,13.6339,20.2894,9.10432,13.6339,20.2894,8.67716,13.9616
6072,0,-0.382684,-0.923879,6.1541,4.27051,15.9378,3.32705,4.27051,15.9378,3.32705,4.76795,15.7317
6073,0,-0.382683,-0.92388,6.1541,5.26539,15.5257,3.32705,5.26539,15.5257,3.32705,5.76282,15.3196
6074,0,-0.382684,-0.923879,11.8082,4.27051,15.9378,8.98116,4.27051,15.9378,8.98116,4.76795,15.7317
6075,0,-0.382684,-0.923879,6.1541,6.26026,15.1136,3.32705,6.26026,15.1136,3.32705,6.75769,14.9076
6076,0,-0.382683,-0.92388,6.1541,7.25513,14.7015,3.32705,7.25513,14.7015,3.32705,7.75256,14.4955
6077,0,-0.382684,-0.923879,11.8082,6.26026,15.1136,8.98116,6.26026,15.1136,8.98116,6.75769,14.9076
6078,0,-0.382684,-0.923879,17.4623,4.27051,15.9378,14.6353,4.27051,15.9378,14.6353,4.76795,15.7317
6079,0,-0.382683,-0.92388,17.4623,5.26539,15.5257,14.6353,5.26539,15.5257,14.6353,5.76282,15.3196
6080,0,-0.382684,-0.923879,23.1164,4.27051,15.9378,20.2894,4.27051,15.9378,20.2894,4.76795,15.7317
6081,0,-0.382684,-0.923879,0.499993,8.25,14.2894,3.32705,8.25,14.2894,3.32705,7.75256,14.4955
6082,0,-0.382684,-0.923879,6.1541,8.25,14.2894,8.98116,8.25,14.2894,8.98116,7.75256,14.4955
6083,0,-0.382683,-0.92388,6.1541,7.25513,14.7015,8.98116,7.25513,14.7015,8.98116,6.75769,14.9076
6084,0,-0.382684,-0.923879,11.8082,8.25,14.2894,14.6353,8.25,14.2894,14.6353,7.75256,14.4955
6085,0,-0.382684,-0.923879,17.4623,8.25,14.2894,20.2894,8.25,14.2894,20.2894,7.75256,14.4955
6086,0,-0.382683,-0.92388,17.4623,7.25513,14.7015,20.2894,7.25513,14.7015,20.2894,6.75769,14.9076
6087,0,-0.382684,-0.923879,11.8082,6.26026,15.1136,14.6353,6.26026,15.1136,14.6353,5.76282,15.3196
6088,0,-0.382684,-0.923879,17.4623,6.26026,15.1136,20.2894,6.26026,15.1136,20.2894,5.76282,15.3196
6089,0,-0.382683,-0.92388,17.4623,5.26539,15.5257,20.2894,5.26539,15.5257,20.2894,4.76795,15.7317
6090,3.59674e-17,-0.130527,-0.991445,6.1541,-2.33703e-15,16.5,3.32705,-3.50555e-15,16.5,3.32705,0.533814,16.4297
6091,0,-0.130527,-0.991445,6.1541,1.06763,16.3594,3.32705,1.06763,16.3594,3.32705,1.60144,16.2892
6092,3.59674e-17,-0.130527,-0.991445,11.8082,0,16.5,8.98116,-1.16852e-15,16.5,8.98116,0.533814,16.4297
6093,0,-0.130527,-0.991445,6.1541,2.13526,16.2189,3.32705,2.13526,16.2189,3.32705,2.66907,16.1486
6094,0,-0.130527,-0.991445,6.1541,3.20289,16.0783,3.32705,3.20289,16.0783,3.32705,3.7367,16.0081
6095,0,-0.130527,-0.991445,11.8082,2.13526,16.2189,8.98116,2.13526,16.2189,8.98116,2.66907,16.1486
6096,3.59674e-17,-0.130527,-0.991445,17.4623,2.33703e-15,16.5,14.6353,1.16852e-15,16.5,14.6353,0.533814,16.4297
6097,0,-0.130527,-0.991445,17.4623,1.06763,16.3594,14.6353,1.06763,16.3594,14.6353,1.60144,16.2892
6098,5.3951e-17,-0.130527,-0.991445,23.1164,4.67407e-15,16.5,20.2894,3.50555e-15,16.5,20.2894,0.533814,16.4297
6099,0,-0.130524,-0.991445,0.499993,4.27051,15.9378,3.32705,4.27051,15.9378,3.32705,3.7367,16.0081
6100,0,-0.130524,-0.991445,6.1541,4.27051,15.9378,8.98116,4.27051,15.9378,8.98116,3.7367,16.0081
6101,0,-0.130527,-0.991445,6.1541,3.20289,16.0783,8.98116,3.20289,16.0783,8.98116,2.66907,16.1486
6102,0,-0.130524,-0.991445,11.8082,4.27051,15.9378,14.6353,4.27051,15.9378,14.6353,3.7367,16.0081
6103,0,-0.130524,-0.991445,17.4623,4.27051,15.9378,20.2894,4.27051,15.9378,20.2894,3.7367,16.0081
6104,0,-0.130527,-0.991445,17.4623,3.20289,16.0783,20.2894,3.20289,16.0783,20.2894,2.66907,16.1486
6105,0,-0.130527,-0.991445,11.8082,2.13526,16.2189,14.6353,2.13526,16.2189,14.6353,1.60144,16.2892
6106,0,-0.130527,-0.991445,17.4623,2.13526,16.2189,20.2894,2.13526,16.2189,20.2894,1.60144,16.2892
6107,1.79837e-17,-0.130527,-0.991445,17.4623,1.06763,16.3594,20.2894,1.06763,16.3594,20.2894,0.533814,16.4297
6108,0,0.130524,-0.991445,6.1541,-4.27051,15.9378,3.32705,-4.27051,15.9378,3.32705,-3.7367,16.0081
6109,0,0.130527,-0.991445,6.1541,-3.20289,16.0783,3.32705,-3.20289,16.0783,3.32705,-2.66907,16.1486
6110,0,0.130524,-0.991445,11.8082,-4.27051,15.9378,8.98116,-4.27051,15.9378,8.98116,-3.7367,16.0081
6111,0,0.130527,-0.991445,6.1541,-2.13526,16.2189,3.32705,-2.13526,16.2189,3.32705,-1.60144,16.2892
6112,0,0.130527,-0.991445,6.1541,-1.06763,16.3594,3.32705,-1.06763,16.3594,3.32705,-0.533814,16.4297
6113,0,0.130527,-0.991445,11.8082,-2.13526,16.2189,8.98116,-2.13526,16.2189,8.98116,-1.60144,16.2892
6114,0,0.130524,-0.991445,17.4623,-4.27051,15.9378,14.6353,-4.27051,15.9378,14.6353,-3.7367,16.0081
6115,0,0.130527,-0.991445,17.4623,-3.20289,16.0783,14.6353,-3.20289,16.0783,14.6353,-2.66907,16.1486
6116,0,0.130523,-0.991445,23.1164,-4.27051,15.9378,20.2894,-4.27051,15.9378,20.2894,-3.7367,16.0081
6117,-3.59674e-17,0.130527,-0.991445,0.499993,-4.67407e-15,16.5,3.32705,-3.50555e-15,16.5,3.32705,-0.533814,16.4297
6118,-3.59674e-17,0.130527,-0.991445,6.1541,-2.33703e-15,16.5,8.98116,-1.16852e-15,16.5,8.98116,-0.533814,16.4297
6119,0,0.130527,-0.991445,6.1541,-1.06763,16.3594,8.98116,-1.06763,16.3594,8.98116,-1.60144,16.2892
6120,-3.59674e-17,0.130527,-0.991445,11.8082,0,16.5,14.6353,1.16852e-15,16.5,14.6353,-0.533814,16.4297
6121,-3.59674e-17,0.130527,-0.991445,17.4623,2.33703e-15,16.5,20.2894,3.50555e-15,16.5,20.2894,-0.533814,16.4297
6122,0,0.130527,-0.991445,17.4623,-1.06763,16.3594,20.2894,-1.06763,16.3594,20.2894,-1.60144,16.2892
6123,0,0.130527,-0.991445,11.8082,-2.13526,16.2189,14.6353,-2.13526,16.2189,14.6353,-2.66907,16.1486
6124,0,0.130527,-0.991445,17.4623,-2.13526,16.2189,20.2894,-2.13526,16.2189,20.2894,-2.66907,16.1486
6125,0,0.130525,-0.991445,17.4623,-3.20289,16.0783,20.2894,-3.20289,16.0783,20.2894,-3.7367,16.0081
6126,0,0.382684,-0.923879,6.1541,-8.25,14.2894,3.32705,-8.25,14.2894,3.32705,-7.75256,14.4955
6127,0,0.382683,-0.92388,6.1541,-7.25513,14.7015,3.32705,-7.25513,14.7015,3.32705,-6.75769,14.9076
6128,0,0.382684,-0.923879,11.8082,-8.25,14.2894,8.98116,-8.25,14.2894,8.98116,-7.75256,14.4955
6129,0,0.382684,-0.923879,6.1541,-6.26026,15.1136,3.32705,-6.26026,15.1136,3.32705,-5.76282,15.3196
6130,0,0.382683,-0.92388,6.1541,-5.26539,15.5257,3.32705,-5.26539,15.5257,3.32705,-4.76795,15.7317
6131,0,0.382684,-0.923879,11.8082,-6.26026,15.1136,8.98116,-6.26026,15.1136,8.98116,-5.76282,15.3196
6132,0,0.382684,-0.923879,17.4623,-8.25,14.2894,14.6353,-8.25,14.2894,14.6353,-7.75256,14.4955
6133,0,0.382683,-0.92388,17.4623,-7.25513,14.7015,14.6353,-7.25513,14.7015,14.6353,-6.75769,14.9076
6134,0,0.382684,-0.923879,23.1164,-8.25,14.2894,20.2894,-8.25,14.2894,20.2894,-7.75256,14.4955
6135,0,0.382684,-0.923879,0.499993,-4.27051,15.9378,3.32705,-4.27051,15.9378,3.32705,-4.76795,15.7317
6136,0,0.382684,-0.923879,6.1541,-4.27051,15.9378,8.98116,-4.27051,15.9378,8.98116,-4.76795,15.7317
6137,0,0.382683,-0.92388,6.1541,-5.26539,15.5257,8.98116,-5.26539,15.5257,8.98116,-5.76282,15.3196
6138,0,0.382684,-0.923879,11.8082,-4.27051,15.9378,14.6353,-4.27051,15.9378,14.6353,-4.76795,15.7317
6139,0,0.382684,-0.923879,17.4623,-4.27051,15.9378,20.2894,-4.27051,15.9378,20.2894,-4.76795,15.7317
6140,0,0.382683,-0.92388,17.4623,-5.26539,15.5257,20.2894,-5.26539,15.5257,20.2894,-5.76282,15.3196
6141,0,0.382684,-0.923879,11.8082,-6.26026,15.1136,14.6353,-6.26026,15.1136,14.6353,-6.75769,14.9076
6142,0,0.382684,-0.923879,17.4623,-6.26026,15.1136,20.2894,-6.26026,15.1136,20.2894,-6.75769,14.9076
6143,0,0.382683,-0.92388,17.4623,-7.25513,14.7015,20.2894,-7.25513,14.7015,20.2894,-7.75256,14.4955
6144,0,0.608761,-0.793353,6.1541,-11.6673,11.6673,3.32705,-11.6673,11.6673,3.32705,-11.2401,11.995
6145,0,0.608761,-0.793353,6.1541,-10.8129,12.3228,3.32705,-10.8129,12.3228,3.32705,-10.3858,12.6506
6146,0,0.608761,-0.793353,11.8082,-11.6673,11.6673,8.98116,-11.6673,11.6673,8.98116,-11.2401,11.995
6147,0,0.608761,-0.793353,6.1541,-9.95863,12.9783,3.32705,-9.95863,12.9783,3.32705,-9.53147,13.3061
6148,0,0.608761,-0.793353,6.1541,-9.10432,13.6339,3.32705,-9.10432,13.6339,3.32705,-8.67716,13.9616
6149,0,0.608761,-0.793353,11.8082,-9.95863,12.9783,8.98116,-9.95863,12.9783,8.98116,-9.53147,13.3061
6150,0,0.608761,-0.793353,17.4623,-11.6673,11.6673,14.6353,-11.6673,11.6673,14.6353,-11.2401,11.995
6151,0,0.608761,-0.793353,17.4623,-10.8129,12.3228,14.6353,-10.8129,12.3228,14.6353,-10.3858,12.6506
6152,0,0.608761,-0.793353,23.1164,-11.6673,11.6673,20.2894,-11.6673,11.6673,20.2894,-11.2401,11.995
6153,0,0.608761,-0.793353,0.499993,-8.25,14.2894,3.32705,-8.25,14.2894,3.32705,-8.67716,13.9616
6154,0,0.608761,-0.793353,6.1541,-8.25,14.2894,8.98116,-8.25,14.2894,8.98116,-8.67716,13.9616
6155,0,0.608761,-0.793353,6.1541,-9.10432,13.6339,8.98116,-9.10432,13.6339,8.98116,-9.53147,13.3061
6156,0,0.608761,-0.793353,11.8082,-8.25,14.2894,14.6353,-8.25,14.2894,14.6353,-8.67716,13.9616
6157,0,0.608761,-0.793353,17.4623,-8.25,14.2894,20.2894,-8.25,14.2894,20.2894,-8.67716,13.9616
6158,0,0.608761,-0.793353,17.4623,-9.10432,13.6339,20.2894,-9.10432,13.6339,20.2894,-9.53147,13.3061
6159,0,0.608761,-0.793353,11.8082,-9.95863,12.9783,14.6353,-9.95863,12.9783,14.6353,-10.3858,12.6506
6160,0,0.608761,-0.793353,17.4623,-9.95863,12.9783,20.2894,-9.95863,12.9783,20.2894,-10.3858,12.6506
6161,0,0.608761,-0.793353,17.4623,-10.8129,12.3228,20.2894,-10.8129,12.3228,20.2894,-11.2401,11.995
6162,0,0.793353,-0.608761,6.1541,-14.2894,8.25,3.32705,-14.2894,8.25,3.32705,-13.9616,8.67716
6163,0,0.793353,-0.608761,6.1541,-13.6339,9.10432,3.32705,-13.6339,9.10432,3.32705,-13.3061,9.53147
6164,0,0.793353,-0.608761,11.8082,-14.2894,8.25,8.98116,-14.2894,8.25,8.98116,-13.9616,8.67716
6165,0,0.793353,-0.608761,6.1541,-12.9783,9.95863,3.32705,-12.9783,9.95863,3.32705,-12.6506,10.3858
6166,0,0.793353,-0.608761,6.1541,-12.3228,10.8129,3.32705,-12.3228,10.8129,3.32705,-11.995,11.2401
6167,0,0.793353,-0.608761,11.8082,-12.9783,9.95863,8.98116,-12.9783,9.95863,8.98116,-12.6506,10.3858
6168,0,0.793353,-0.608761,17.4623,-14.2894,8.25,14.6353,-14.2894,8.25,14.6353,-13.9616,8.67716
6169,0,0.793353,-0.608761,17.4623,-13.6339,9.10432,14.6353,-13.6339,9.10432,14.6353,-13.3061,9.53147
6170,0,0.793353,-0.608762,23.1164,-14.2894,8.25,20.2894,-14.2894,8.25,20.2894,-13.9616,8.67716
6171,0,0.793353,-0.608761,0.499993,-11.6673,11.6673,3.32705,-11.6673,11.6673,3.32705,-11.995,11.2401
6172,0,0.793353,-0.608761,6.1541,-11.6673,11.6673,8.98116,-11.6673,11.6673,8.98116,-11.995,11.2401
6173,0,0.793353,-0.608761,6.1541,-12.3228,10.8129,8.98116,-12.3228,10.8129,8.98116,-12.6506,10.3858
6174,0,0.793353,-0.608761,11.8082,-11.6673,11.6673,14.6353,-11.6673,11.6673,14.6353,-11.995,11.2401
6175,0,0.793353,-0.608761,17.4623,-11.6673,11.6673,20.2894,-11.6673,11.6673,20.2894,-11.995,11.2401
6176,0,0.793353,-0.608761,17.4623,-12.3228,10.8129,20.2894,-12.3228,10.8129,20.2894,-12.6506,10.3858
6177,0,0.793353,-0.608761,11.8082,-12.9783,9.95863,14.6353,-12.9783,9.95863,14.6353,-13.3061,9.53147
6178,0,0.793353,-0.608761,17.4623,-12.9783,9.95863,20.2894,-12.9783,9.95863,20.2894,-13.3061,9.53147
6179,0,0.793353,-0.608761,17.4623,-13.6339,9.10432,20.2894,-13.6339,9.10432,20.2894,-13.9616,8.67716
6180,0,0.923879,-0.382684,6.1541,-15.9378,4.27051,3.32705,-15.9378,4.27051,3.32705,-15.7317,4.76795
6181,0,0.92388,-0.382683,6.1541,-15.5257,5.26539,3.32705,-15.5257,5.26539,3.32705,-15.3196,5.76282
6182,0,0.923879,-0.382684,11.8082,-15.9378,4.27051,8.98116,-15.9378,4.27051,8.98116,-15.7317,4.76795
6183,0,0.923879,-0.382684,6.1541,-15.1136,6.26026,3.32705,-15.1136,6.26026,3.32705,-14.9076,6.75769
6184,0,0.92388,-0.382683,6.1541,-14.7015,7.25513,3.32705,-14.7015,7.25513,3.32705,-14.4955,7.75256
6185,0,0.923879,-0.382684,11.8082,-15.1136,6.26026,8.98116,-15.1136,6.26026,8.98116,-14.9076,6.75769
6186,0,0.923879,-0.382684,17.4623,-15.9378,4.27051,14.6353,-15.9378,4.27051,14.6353,-15.7317,4.76795
6187,0,0.92388,-0.382683,17.4623,-15.5257,5.26539,14.6353,-15.5257,5.26539,14.6353,-15.3196,5.76282
6188,0,0.923879,-0.382684,23.1164,-15.9378,4.27051,20.2894,-15.9378,4.27051,20.2894,-15.7317,4.76795
6189,0,0.923879,-0.382684,0.499993,-14.2894,8.25,3.32705,-14.2894,8.25,3.32705,-14.4955,7.75256
6190,0,0.923879,-0.382684,6.1541,-14.2894,8.25,8.98116,-14.2894,8.25,8.98116,-14.4955,7.75256
6191,0,0.92388,-0.382683,6.1541,-14.7015,7.25513,8.98116,-14.7015,7.25513,8.98116,-14.9076,6.75769
6192,0,0.923879,-0.382684,11.8082,-14.2894,8.25,14.6353,-14.2894,8.25,14.6353,-14.4955,7.75256
6193,0,0.923879,-0.382684,17.4623,-14.2894,8.25,20.2894,-14.2894,8.25,20.2894,-14.4955,7.75256
6194,0,0.92388,-0.382683,17.4623,-14.7015,7.25513,20.2894,-14.7015,7.25513,20.2894,-14.9076,6.75769
6195,0,0.923879,-0.382684,11.8082,-15.1136,6.26026,14.6353,-15.1136,6.26026,14.6353,-15.3196,5.76282
6196,0,0.923879,-0.382684,17.4623,-15.1136,6.26026,20.2894,-15.1136,6.26026,20.2894,-15.3196,5.76282
6197,0,0.92388,-0.382683,17.4623,-15.5257,5.26539,20.2894,-15.5257,5.26539,20.2894,-15.7317,4.76795
6198,0,0.991445,-0.130527,6.1541,-16.5,0,3.32705,-16.5,0,3.32705,-16.4297,0.533814
6199,0,0.991445,-0.130527,6.1541,-16.3594,1.06763,3.32705,-16.3594,1.06763,3.32705,-16.2892,1.60144
6200,0,0.991445,-0.130527,11.8082,-16.5,0,8.98116,-16.5,0,8.98116,-16.4297,0.533814
6201,0,0.991445,-0.130527,6.1541,-16.2189,2.13526,3.32705,-16.2189,2.13526,3.32705,-16.1486,2.66907
6202,0,0.991445,-0.130527,6.1541,-16.0783,3.20289,3.32705,-16.0783,3.20289,3.32705,-16.0081,3.7367
6203,0,0.991445,-0.130527,11.8082,-16.2189,2.13526,8.98116,-16.2189,2.13526,8.98116,-16.1486,2.66907
